"","x"
"3889","Rev3l"
"3890","Slc25a40"
"3891","Slc36a4"
"3892","Dph2"
"3893","Tom1"
"3894","Klhl22"
"3895","Agap3"
"3896","Ppm1d"
"3897","F5"
"3898","D10Wsu102e"
"3899","Rab11fip3"
"3900","Nt5c3b"
"3901","Galt"
"3902","Lix1l"
"3903","Ltbp3"
"3904","Lmln"
"3905","Mindy4"
"3906","Rpsa-ps11"
"3907","Kat14"
"3908","Rassf8"
"3909","Zfyve9"
"3910","D3Ertd751e"
"3911","Mrpl42"
"3912","Rad21"
"3913","Comtd1"
"3914","Telo2"
"3915","Kat6b"
"3916","Rnf103"
"3917","Rab19"
"3918","Fbxl17"
"3919","Zcchc24"
"3920","Asph"
"3921","Brd3"
"3922","Fam210b"
"3923","Slc37a2"
"3924","Vav2"
"3925","Ankrd13d"
"3926","Cd200r3"
"3927","Eef2-ps2"
"3928","Ckap5"
"3929","Tmem60"
"3930","L3mbtl2"
"3931","Rpsa"
"3932","Rpp21"
"3933","Uprt"
"3934","Wls"
"3935","Tmem203"
"3936","Fkbp4"
"3937","Abhd4"
"3938","Atad3a"
"3939","Rcsd1"
"3940","Msl3"
"3941","Ptpro"
"3942","Pex1"
"3943","Mrpl34"
"3944","Slc39a10"
"3945","Ell"
"3946","Phpt1"
"3947","Ttll4"
"3948","Akip1"
"3949","Akap10"
"3950","Emb"
"3951","Zmat3"
"3952","Gm12666"
"3953","Per2"
"3954","Nob1"
"3955","Cyp4f16"
"3956","Gle1"
"3957","Tmcc2"
"3958","Thap6"
"3959","Oxa1l"
"3960","Susd1"
"3961","Zfp202"
"3962","Mindy1"
"3963","Ugt1a8"
"3964","Map3k4"
"3965","Raph1"
"3966","Rnaseh2a"
"3967","Mdp1"
"3968","Itpr3"
"3969","Tubgcp5"
"3970","Elp6"
"3971","Dis3"
"3972","Mtch1"
"3973","Tm9sf1"
"3974","Asnsd1"
"3975","Fam174c"
"3976","Slc25a4"
"3977","Pde3b"
"3978","Wdr18"
"3979","Pir"
"3980","Rpl7-ps9"
"3981","Dhx32"
"3982","Dmac1"
"3983","Ankrd44"
"3984","Tmem186"
"3985","Tkt"
"3986","Trim68"
"3987","Prkci"
"3988","Fundc2"
"3989","Mapk14"
"3990","Prune1"
"3991","Zcchc8"
"3992","Washc2"
"3993","Erf"
"3994","Tmem41b"
"3995","Slc66a2"
"3996","Zfp951"
"3997","Tnnt1"
"3998","Tuba1c"
"3999","Mlh1"
"4000","Abi2"
"4001","Lcmt2"
"4002","Abcd4"
"4003","Vcl"
"4004","Ppip5k1"
"4005","Tmem251"
"4006","Izumo4"
"4007","Oat"
"4008","Gcsh"
"4009","Zfp280b"
"4010","Trp53i13"
"4011","Vps18"
"4012","Rtel1"
"4013","Urod"
"4014","Klhl15"
"4015","Tubb4b"
"4016","Ccdc115"
"4017","Nol6"
"4018","Mroh1"
"4019","Mfsd13a"
"4020","Ptrh1"
"4021","Creld1"
"4022","Cc2d1b"
"4023","Ncaph2"
"4024","Ogfod3"
"4025","Cul7"
"4026","Nup155"
"4027","Chkb"
"4028","Tob1"
"4029","Tbl2"
"4030","Snx5"
"4031","Pcyt1a"
"4032","Ttc7b"
"4033","Elf2"
"4034","G6pc3"
"4035","Fadd"
"4036","Snhg15"
"4037","Slc26a6"
"4038","Tubb2a"
"4039","Pcnx4"
"4040","Slc8b1"
"4041","Glud1"
"4042","Mmut"
"4043","Taf5"
"4044","Zbtb44"
"4045","Nbdy"
"4046","Emc8"
"4047","Pelp1"
"4048","Stx2"
"4049","Ssna1"
"4050","Glul"
"4051","Fbxl8"
"4052","Timm17b"
"4053","Zmym3"
"4054","Spata1"
"4055","Zfp472"
"4056","Ndufb11"
"4057","Plcd3"
"4058","Kti12"
"4059","Sirpa"
"4060","Fgfr1op"
"4061","Alox5ap"
"4062","Uri1"
"4063","Cenpv"
"4064","Qdpr"
"4065","Cluap1"
"4066","Nacc2"
"4067","Rev1"
"4068","Pfkfb4"
"4069","Med18"
"4070","Anp32b-ps1"
"4071","Gatc"
"4072","Slc25a10"
"4073","Rps2-ps4"
"4074","Dynll2"
"4075","Lmbrd2"
"4076","Polr1b"
"4077","C1qtnf6"
"4078","Adprhl2"
"4079","Erp29"
"4080","Tbc1d22a"
"4081","Tmem216"
"4082","Atr"
"4083","Gm10231"
"4084","St6galnac6"
"4085","Nudt21"
"4086","Ppp2r5d"
"4087","Tnfrsf22"
"4088","Exoc6"
"4089","Ccdc22"
"4090","Setmar"
"4091","Tbc1d5"
"4092","Acot13"
"4093","Inpp5d"
"4094","Mamld1"
"4095","Dym"
"4096","Cdkn2aipnl"
"4097","Gm12905"
"4098","Padi4"
"4099","N4bp2"
"4100","Rgl2"
"4101","Eif3f"
"4102","Ckap4"
"4103","Odf2"
"4104","Tamm41"
"4105","Mfsd12"
"4106","P2rx7"
"4107","Yeats2"
"4108","Usp48"
"4109","Abhd14a"
"4110","Zkscan14"
"4111","Ugt1a7c"
"4112","Dedd2"
"4113","Pafah2"
"4114","Slc25a53"
"4115","Glrx5"
"4116","Pcx"
"4117","Brf1"
"4118","Pih1d1"
"4119","Nr2c2ap"
"4120","Naglu"
"4121","Slc35f3"
"4122","Isoc2a"
"4123","Pcdhgb7"
"4124","Zfp282"
"4125","Acadm"
"4126","Polr2e"
"4127","Rrp1b"
"4128","Pstk"
"4129","Per1"
"4130","Slc22a18"
"4131","Tuba1a"
"4132","Chil3"
"4133","Taf5l"
"4134","Dennd4c"
"4135","Ubn1"
"4136","Dhodh"
"4137","Tsc1"
"4138","Rreb1"
"4139","Prkdc"
"4140","Ncor2"
"4141","Map2k5"
"4142","Slc25a26"
"4143","Pigo"
"4144","Tspan5"
"4145","Mtbp"
"4146","Pgghg"
"4147","Fh1"
"4148","Maoa"
"4149","Zfp953"
"4150","Mgat4b"
"4151","Tsen15"
"4152","Ank1"
"4153","P2ry13"
"4154","Pdik1l"
"4155","Dab2"
"4156","Mbd3"
"4157","Cdc14b"
"4158","Ldlr"
"4159","Smim13"
"4160","Timm8a1"
"4161","Tmem135"
"4162","Tgfbr3"
"4163","Rnf220"
"4164","Ndufs2"
"4165","Fbxo44"
"4166","Prr12"
"4167","Foxk1"
"4168","Proser1"
"4169","Cyb5b"
"4170","Mrm1"
"4171","Nipa1"
"4172","Gm13316"
"4173","Usp2"
"4174","Vav3"
"4175","Scai"
"4176","Urb1"
"4177","Zer1"
"4178","Mettl18"
"4179","Washc1"
"4180","Rpsa-ps10"
"4181","Mbd6"
"4182","Anapc15"
"4183","Nt5c2"
"4184","Zfp740"
"4185","Cldn34c1"
"4186","Qser1"
"4187","Gm10175"
"4188","Nol4l"
"4189","Epn1"
"4190","Csnk1e"
"4191","Stab1"
"4192","Mpv17"
"4193","Slc25a16"
"4194","Zbtb48"
"4195","Sh3glb2"
"4196","Tk2"
"4197","Mpv17l2"
"4198","Sft2d3"
"4199","Mlycd"
"4200","Sars2"
"4201","Pak1"
"4202","Slc35c1"
"4203","Tm6sf1"
"4204","Npm3"
"4205","Smyd2"
"4206","Trf"
"4207","Trim8"
"4208","Zc3h8"
"4209","Decr1"
"4210","Atp6v0a1"
"4211","Prps1"
"4212","Tnfrsf21"
"4213","Cdkn1c"
"4214","Slc39a8"
"4215","Pwwp2b"
"4216","Sap30l"
"4217","Psenen-ps"
"4218","Prkaca"
"4219","Fdx1"
"4220","Shq1"
"4221","Rab34"
"4222","Bid"
"4223","Fam168b"
"4224","Smim14"
"4225","Ppil1"
"4226","Snhg1"
"4227","Impdh2-ps"
"4228","Tmem260"
"4229","Alkbh7"
"4230","Zbtb45"
"4231","Prdm10"
"4232","Jpx"
"4233","Colgalt1"
"4234","Atxn10"
"4235","Cep89"
"4236","Pkdcc"
"4237","Scamp4"
"4238","Ubald2"
"4239","Zmiz1"
"4240","Dock5"
"4241","Ptger1"
"4242","Polrmt"
"4243","Sppl3"
"4244","Cers5"
"4245","Dynlt1a"
"4246","Txnip"
"4247","Septin9"
"4248","Spns1"
"4249","Cdc23"
"4250","Gm13493"
"4251","Atg7"
"4252","Mical3"
"4253","Bcs1l"
"4254","Zbtb42"
"4255","Dpagt1"
"4256","Fam3c"
"4257","Bin1"
"4258","Phf13"
"4259","Endog"
"4260","Casp9"
"4261","Srm"
"4262","Arsa"
"4263","Cryz"
"4264","Zc4h2"
"4265","Ggn"
"4266","Egfr"
"4267","Snhg16"
"4268","Thra"
"4269","AA474408"
"4270","Prmt3"
"4271","Mrps26"
"4272","Lrrc29"
"4273","Ppat"
"4274","Ap2a2"
"4275","Bbs2"
"4276","Rnd2"
"4277","Cep250"
"4278","Tubgcp2"
"4279","Vamp1"
"4280","Rcc2"
"4281","Mindy2"
"4282","Smim4"
"4283","Npepl1"
"4284","Cdk20"
"4285","Lrig1"
"4286","Rfng"
"4287","Pgpep1"
"4288","Ak3"
"4289","Ebp"
"4290","Slc16a13"
"4291","Zfp251"
"4292","Mta1"
"4293","Gm11687"
"4294","Magi3"
"4295","Nrros"
"4296","Maco1"
"4297","Nin"
"4298","Ninl"
"4299","Nadk2"
"4300","Prkd3"
"4301","Sft2d2"
"4302","Entpd6"
"4303","Med16"
"4304","Gemin8"
"4305","Nasp"
"4306","Arhgef1"
"4307","Tmem256"
"4308","Osbpl7"
"4309","Fam174a"
"4310","Srbd1"
"4311","Tmtc4"
"4312","Penk"
"4313","Arhgef7"
"4314","Echs1"
"4315","Nav1"
"4316","Kif16b"
"4317","Rad50"
"4318","Slc25a36"
"4319","Rhbdd3"
"4320","Smc3"
"4321","Pacs1"
"4322","Retsat"
"4323","Slc22a21"
"4324","Calcoco1"
"4325","Trim28"
"4326","Pdp2"
"4327","Mtap"
"4328","Nup133"
"4329","Nlrc3"
"4330","Slc25a35"
"4331","Usp20"
"4332","Pgls"
"4333","Rangap1"
"4334","Mob2"
"4335","Alyref"
"4336","Ppm1m"
"4337","Dnase2a"
"4338","Rad1"
"4339","Smg6"
"4340","Zfhx3"
"4341","Syne1"
"4342","Fam160a2"
"4343","Xrcc1"
"4344","Smarcc1"
"4345","Slc35e4"
"4346","Wdfy4"
"4347","Zbtb11os1"
"4348","Xndc1"
"4349","Fan1"
"4350","Mfsd10"
"4351","Cbr1"
"4352","Twnk"
"4353","Mlh3"
"4354","Myo6"
"4355","Stradb"
"4356","Fam199x"
"4357","Particl"
"4358","Kif13a"
"4359","Dusp7"
"4360","Usp1"
"4361","Ipp"
"4362","Rpsa-ps1"
"4363","Dagla"
"4364","Mknk1"
"4365","Stn1"
"4366","Glce"
"4367","Tsen2"
"4368","Zmynd8"
"4369","Pkd1"
"4370","Aamdc"
"4371","Zfp970"
"4372","Aplp2"
"4373","Aplf"
"4374","Polr3e"
"4375","Bbc3"
"4376","Crot"
"4377","Elmsan1"
"4378","Cryzl2"
"4379","Fry"
"4380","Mib2"
"4381","Klhdc2"
"4382","Rfx3"
"4383","Ocel1"
"4384","Ptpra"
"4385","Ttc30b"
"4386","Fam117b"
"4387","Anp32e"
"4388","Ftx"
"4389","Ccpg1os"
"4390","Trub1"
"4391","Stat4"
"4392","Mpst"
"4393","Ppan"
"4394","Qtrt1"
"4395","Kctd7"
"4396","Dpy30"
"4397","Ptpn3"
"4398","Atp1a3"
"4399","Nat10"
"4400","Fam120c"
"4401","Cytip"
"4402","Smpd5"
"4403","Cby1"
"4404","Ptpa"
"4405","Slc15a4"
"4406","Tmem150a"
"4407","Lrrc73"
"4408","Lancl1"
"4409","Exosc8"
"4410","B4galnt1"
"4411","Dpp7"
"4412","Lta4h"
"4413","Supt3"
"4414","Acox3"
"4415","Ddhd2"
"4416","Fntb"
"4417","Bcas3"
"4418","Mir2861"
"4419","Erg28"
"4420","Slc17a7"
"4421","Tmem267"
"4422","Rfc1"
"4423","Rxrb"
"4424","Gm12922"
"4425","Aldoc"
"4426","Dennd2d"
"4427","Cuedc1"
"4428","Impdh2"
"4429","Kdm8"
"4430","Rasal2"
"4431","Mettl26"
"4432","Fmnl1"
"4433","Armt1"
"4434","Ankmy2"
"4435","Bbs7"
"4436","Gm15445"
"4437","Wnt5b"
"4438","Rpusd3"
"4439","AI839979"
"4440","Alg8"
"4441","Cryab"
"4442","Snx32"
"4443","Scfd2"
"4444","Cnst"
"4445","Rnaseh2c"
"4446","C1qbp"
"4447","Tysnd1"
"4448","Arhgap15"
"4449","Zfp773"
"4450","Blvra"
"4451","Osgep"
"4452","Ccnq"
"4453","Mks1"
"4454","Ephb2"
"4455","Lipt1"
"4456","Setd7"
"4457","Tmem176b"
"4458","Dnajb14"
"4459","Dnajc27"
"4460","Aldh4a1"
"4461","Orai3"
"4462","Slc51a"
"4463","Klhl35"
"4464","Pithd1"
"4465","Chchd10"
"4466","Arhgef17"
"4467","Mdc1"
"4468","Thap11"
"4469","Acat2"
"4470","Mbnl1"
"4471","Kif3a"
"4472","Kcnab2"
"4473","Zfp28"
"4474","Rasgrp4"
"4475","Banf1"
"4476","Cd84"
"4477","Amacr"
"4478","Fam53a"
"4479","Lrrc56"
"4480","Xrcc2"
"4481","Dennd11"
"4482","Nubpl"
"4483","Gm12919"
"4484","Zfp12"
"4485","Rita1"
"4486","Trpt1"
"4487","Tpmt"
"4488","Fancg"
"4489","Rin3"
"4490","Echdc1"
"4491","Mir99ahg"
"4492","Il6ra"
"4493","Ttc21b"
"4494","Aldh16a1"
"4495","Taf1d"
"4496","Ubqln2"
"4497","Gcdh"
"4498","Ipo9"
"4499","Ckb"
"4500","Slc20a1"
"4501","Edil3"
"4502","Pabpc4"
"4503","Wbp1"
"4504","Arl15"
"4505","Atp5g2"
"4506","Abca3"
"4507","Opn3"
"4508","Tceal1"
"4509","Acad12"
"4510","Ptov1"
"4511","Cd320"
"4512","Ogg1"
"4513","Tmem51"
"4514","Dkc1"
"4515","Tmsb15l"
"4516","Josd1"
"4517","Gins3"
"4518","Adgrg3"
"4519","Mctp1"
"4520","Atmin"
"4521","Ubr7"
"4522","Mmgt2"
"4523","Yaf2"
"4524","Cib2"
"4525","Tmem201"
"4526","Tubb2b"
"4527","Acss2"
"4528","Septin5"
"4529","Cd81"
"4530","Numbl"
"4531","Bckdk"
"4532","Msrb2"
"4533","Rchy1"
"4534","Tcea2"
"4535","Zfp934"
"4536","Nrde2"
"4537","Lonrf3"
"4538","Cnksr3"
"4539","Cchcr1"
"4540","Ttc3"
"4541","Tnfsfm13"
"4542","Mcm6"
"4543","Gba2"
"4544","Snord104"
"4545","Slc46a1"
"4546","Mrps6"
"4547","Fancf"
"4548","Dtx3"
"4549","Setx"
"4550","Plxna4"
"4551","Map3k10"
"4552","Scrib"
"4553","Gltp"
"4554","Tmem106c"
"4555","Pkib"
"4556","Xpc"
"4557","Rcan3"
"4558","Coasy"
"4559","Chd5"
"4560","Vps13b"
"4561","Zfp619"
"4562","Tmlhe"
"4563","M1ap"
"4564","Cmtm4"
"4565","Ndrg3"
"4566","Setd1a"
"4567","Cep44"
"4568","Nmnat3"
"4569","Lpar6"
"4570","Tkfc"
"4571","Lhfpl2"
"4572","Nsdhl"
"4573","Ercc5"
"4574","Mettl8"
"4575","Prkn"
"4576","Trmt2b"
"4577","Foxo3"
"4578","Zfp36l1"
"4579","Cks2"
"4580","Pdp1"
"4581","Nedd4l"
"4582","Eps8"
"4583","Syne2"
"4584","Atraid"
"4585","Rcor3"
"4586","Vars2"
"4587","Chd1l"
"4588","Nhlrc3"
"4589","Smpd1"
"4590","Incenp"
"4591","Ttc7"
"4592","Sgf29"
"4593","Prxl2a"
"4594","Gm11942"
"4595","Cenpx"
"4596","Tmem184c"
"4597","Traf4"
"4598","Zbtb25"
"4599","Ctxn1"
"4600","Acaca"
"4601","Arl4c"
"4602","Pnpo"
"4603","Coro1c"
"4604","Trappc1"
"4605","Btd"
"4606","Rasal3"
"4607","Zfp449"
"4608","Tecr"
"4609","Wdr5"
"4610","Nr1d2"
"4611","Gk5"
"4612","Proscos"
"4613","Sfxn1"
"4614","Spice1"
"4615","Nsmce4a"
"4616","Rptoros"
"4617","Fbxl2"
"4618","Epm2aip1"
"4619","Khk"
"4620","Slc41a3"
"4621","Nek8"
"4622","Tm7sf3"
"4623","Fnbp1"
"4624","Rp9"
"4625","Rb1"
"4626","Garnl3"
"4627","Cd33"
"4628","Tmem14a"
"4629","Pcyox1"
"4630","Ethe1"
"4631","Castor2"
"4632","mt-Nd3"
"4633","Ampd2"
"4634","B9d1"
"4635","Elmo2"
"4636","Uevld"
"4637","Ado"
"4638","Copz2"
"4639","Crat"
"4640","Net1"
"4641","Ppcs"
"4642","Znrf2"
"4643","Nrip2"
"4644","Plxna2"
"4645","Eno3"
"4646","Lpl"
"4647","Nudt1"
"4648","Blm"
"4649","Fuom"
"4650","Gm13710"
"4651","Bcl9l"
"4652","Nphp3"
"4653","Polr3gl"
"4654","Mzt2"
"4655","Dmac2l"
"4656","Dag1"
"4657","Immp2l"
"4658","Cars2"
"4659","Map1s"
"4660","Cep164"
"4661","Snhg20"
"4662","Rpa3"
"4663","Tuba1b"
"4664","Mfsd6"
"4665","Bank1"
"4666","St3gal2"
"4667","Lrfn3"
"4668","Sun2"
"4669","Klf11"
"4670","Tmem9"
"4671","Tmc6"
"4672","Slc16a6"
"4673","Zkscan17"
"4674","Pecr"
"4675","Gm14150"
"4676","Cped1"
"4677","Psma8"
"4678","Socs6"
"4679","Pip4k2a"
"4680","Abcc10"
"4681","Npff"
"4682","Tvp23a"
"4683","Mblac1"
"4684","Lrrc8b"
"4685","Fam173a"
"4686","Nrp1"
"4687","Itgb3bp"
"4688","Galnt10"
"4689","Pgam2"
"4690","Cilk1"
"4691","Klf9"
"4692","Tuft1"
"4693","Ctnnd2"
"4694","Kif19a"
"4695","B3gntl1"
"4696","Rab3gap2"
"4697","Plpp2"
"4698","Ccdc85b"
"4699","Gm14322"
"4700","Mamdc2"
"4701","Ctse"
"4702","Stk11ip"
"4703","Tmem181c-ps"
"4704","Slc38a2"
"4705","Fam98c"
"4706","Cdpf1"
"4707","Btbd2"
"4708","Gdpd5"
"4709","Mlec"
"4710","Cep170b"
"4711","Appl2"
"4712","Rfc2"
"4713","Snord17"
"4714","Metap1d"
"4715","Tmem79"
"4716","Zfp882"
"4717","Aagab"
"4718","Fbxl6"
"4719","Enc1"
"4720","Epb41"
"4721","Osgin1"
"4722","Ttf2"
"4723","Ly6a2"
"4724","Ssbp2"
"4725","Syp"
"4726","Lrrc27"
"4727","Tex261"
"4728","Zfp82"
"4729","Prkar2a"
"4730","Ubald1"
"4731","Abcb9"
"4732","Magef1"
"4733","Ppargc1b"
"4734","Dffb"
"4735","Uchl3"
"4736","Sae1"
"4737","Zfp764"
"4738","Laptm4b"
"4739","Zfp157"
"4740","Tedc2"
"4741","Mir7115"
"4742","Arhgap22"
"4743","Sec31b"
"4744","Pcdhga12"
"4745","Slc30a5"
"4746","Ucp2"
"4747","Lyrm7"
"4748","Mir6955"
"4749","Pde4a"
"4750","Snhg5"
"4751","Entpd1"
"4752","Vkorc1"
"4753","Oxld1"
"4754","Arsg"
"4755","Dnd1"
"4756","Rpsa-ps4"
"4757","Jcad"
"4758","Zfp2"
"4759","Usf2-ps1"
"4760","Spr"
"4761","Gm13167"
"4762","Wdr34"
"4763","Tada1"
"4764","Fxn"
"4765","Abl1"
"4766","Ctnnbip1"
"4767","BC055308"
"4768","AC149090.1"
"4769","Insr"
"4770","Map3k12"
"4771","Ldb1"
"4772","Tjp3"
"4773","Adk"
"4774","Rnf219"
"4775","Ldhb"
"4776","Tlr13"
"4777","Shld1"
"4778","Zfp808"
"4779","Dele1"
"4780","Prss36"
"4781","Nlrp1b"
"4782","Gm12184"
"4783","Tpk1"
"4784","Gm13232"
"4785","Mmp9"
"4786","Mmd"
"4787","Cirbp"
"4788","Foxo4"
"4789","Ets1"
"4790","Fut4"
"4791","Slc9a4"
"4792","Wdr12"
"4793","Plcxd1"
"4794","Ciita"
"4795","Trip13"
"4796","Recql"
"4797","Rftn2"
"4798","Fcrls"
"4799","Rhbdf1"
"4800","Tomm40l"
"4801","Calhm2"
"4802","Mad1l1"
"4803","Usf2"
"4804","Snord32a"
"4805","Olfm4"
"4806","Sgsm3"
"4807","Ccdc40"
"4808","Pcnt"
"4809","Rapgef6"
"4810","Slc19a2"
"4811","Cbx3-ps7"
"4812","Plcb2"
"4813","Ulk2"
"4814","Tubg1"
"4815","Bpgm"
"4816","Rgsl1"
"4817","Dolpp1"
"4818","Rps6ka1"
"4819","Zfp473"
"4820","Gan"
"4821","Sh2b3"
"4822","Sdhaf1"
"4823","Pias3"
"4824","Platr25"
"4825","Syngr1"
"4826","Lipa"
"4827","Gm13091"
"4828","Rps6kl1"
"4829","Snhg12"
"4830","Cdk5r1"
"4831","Eri2"
"4832","Rfx7"
"4833","Gm10259"
"4834","Cdk18"
"4835","Zfp385a"
"4836","Abcb4"
"4837","Rplp0-ps1"
"4838","Asxl1"
"4839","Srpk2"
"4840","Fdft1"
"4841","Mcph1"
"4842","Cln8"
"4843","Nmb"
"4844","Polr3h"
"4845","Eml5"
"4846","Arhgef10l"
"4847","Phf7"
"4848","Csnk1g2"
"4849","Bola1"
"4850","Agfg2"
"4851","Imp3"
"4852","Itga6"
"4853","Anxa9"
"4854","Cpped1"
"4855","Rab11fip5"
"4856","Cldn34c2"
"4857","Gm11847"
"4858","Prdm11"
"4859","Abca2"
"4860","Stxbp5"
"4861","Ripor1"
"4862","Avpr2"
"4863","Irf2bp2"
"4864","Orc6"
"4865","Nthl1"
"4866","Nanp"
"4867","Eif4b"
"4868","Ang"
"4869","Tmem109"
"4870","Itm2a"
"4871","Sh3pxd2a"
"4872","Cfap298"
"4873","Psat1"
"4874","Tle5"
"4875","Cntln"
"4876","Rai1"
"4877","Pdf"
"4878","Spred2"
"4879","Tmem245"
"4880","Zfp219"
"4881","Lrp6"
"4882","Pex10"
"4883","Sorl1"
"4884","Acat1"
"4885","Oit3"
"4886","Ankrd55"
"4887","Ddb2"
"4888","Vis1"
"4889","Sc5d"
"4890","Meis1"
"4891","Dancr"
"4892","Arrdc3"
"4893","Gm10184"
"4894","Pop5"
"4895","Angptl6"
"4896","Bik"
"4897","Aars2"
"4898","Txnrd3"
"4899","Castor1"
"4900","Rbbp7"
"4901","Tmem143"
"4902","Fblim1"
"4903","Zfp273"
"4904","Them6"
"4905","Slc43a2"
"4906","Alg6"
"4907","Cdk4"
"4908","Zfp579"
"4909","Cnbd2"
"4910","Kcnk13"
"4911","Elovl5"
"4912","Mterf2"
"4913","Zc3hav1l"
"4914","Acd"
"4915","Vars"
"4916","Mfsd3"
"4917","Gm10420"
"4918","Angptl2"
"4919","Cenpo"
"4920","Msmo1"
"4921","Trmt1"
"4922","Vamp5"
"4923","Nfic"
"4924","Pcbp3"
"4925","Zfp61"
"4926","Pcdhga11"
"4927","Ttc30a1"
"4928","Rtl8b"
"4929","Strbp"
"4930","Zfyve21"
"4931","Trem2"
"4932","Zbtb8a"
"4933","Tgfbrap1"
"4934","Firre"
"4935","Stxbp4"
"4936","Mpg"
"4937","Zpbp"
"4938","Lrch4"
"4939","Rgl3"
"4940","Tmem250-ps"
"4941","Slc22a15"
"4942","Abhd17a"
"4943","Klhl24"
"4944","Lrwd1"
"4945","Nudt14"
"4946","Septin6"
"4947","Arhgap9"
"4948","Palb2"
"4949","Eid1"
"4950","Etv1"
"4951","Mr1"
"4952","Pomt1"
"4953","Ccdc57"
"4954","Enkd1"
"4955","Tfdp1"
"4956","Uggt2"
"4957","Arhgap39"
"4958","Smc4"
"4959","Mir1903"
"4960","Foxn3"
"4961","Ceacam1"
"4962","Nagk"
"4963","Usp28"
"4964","Accs"
"4965","St8sia4"
"4966","Rps3a2"
"4967","Iqsec1"
"4968","Ajuba"
"4969","Tmem8b"
"4970","Dhrs3"
"4971","Pcdhgc5"
"4972","Alad"
"4973","Wdr45"
"4974","Dppa3"
"4975","Ap5s1"
"4976","Porcn"
"4977","Nap1l1"
"4978","Mfsd11"
"4979","Ptpn18"
"4980","Ahcy"
"4981","Stx1a"
"4982","Gm10825"
"4983","Mapk7"
"4984","Nfam1"
"4985","Olfr920"
"4986","AI480526"
"4987","Ap4m1"
"4988","Osgepl1"
"4989","Snord83b"
"4990","Ap1s2"
"4991","Galm"
"4992","Ttll5"
"4993","Rtl8a"
"4994","Anapc11"
"4995","Tdp1"
"4996","Cd59a"
"4997","Gm15163"
"4998","G2e3"
"4999","Frs3"
"5000","Bdh1"
"5001","N4bp2os"
"5002","R3hcc1"
"5003","Map4k2"
"5004","Oxct1"
"5005","Pms1"
"5006","Dnaaf2"
"5007","Cdk2ap1"
"5008","Smarca2"
"5009","Srebf2"
"5010","Gm11423"
"5011","Sdr39u1"
"5012","Nlrx1"
"5013","Dusp18"
"5014","Pdpr"
"5015","Klhdc8b"
"5016","Adgre5"
"5017","Serac1"
"5018","Zbtb14"
"5019","Cep97"
"5020","Tsc22d1"
"5021","B3galnt1"
"5022","Arl4d"
"5023","Dcps"
"5024","Reep4"
"5025","Olfm1"
"5026","Carf"
"5027","Tmem223"
"5028","Polh"
"5029","Lzts3"
"5030","Tcf3"
"5031","Tgfbr2"
"5032","Ctps"
"5033","Zfp518b"
"5034","Il6st"
"5035","Proz"
"5036","Tdp2"
"5037","Cluh"
"5038","Ctdsp1"
"5039","Alg10b"
"5040","Maml3"
"5041","Slc12a2"
"5042","Zfp810"
"5043","Dars2"
"5044","Phf1"
"5045","Atg16l2"
"5046","Zfp566"
"5047","Nlrp1c-ps"
"5048","Relt"
"5049","Mmgt1"
"5050","Ncapg2"
"5051","Rab26os"
"5052","Fcho1"
"5053","Fanca"
"5054","Vsig10l"
"5055","Slc27a3"
"5056","Cuta"
"5057","Slc20a2"
"5058","Rad18"
"5059","Exosc5"
"5060","Crip1"
"5061","Cdt1"
"5062","Erdr1"
"5063","Suclg2"
"5064","Rom1"
"5065","Cep68"
"5066","B3glct"
"5067","Cntnap1"
"5068","Ttll12"
"5069","Car7"
"5070","Map3k20"
"5071","Ctsf"
"5072","Samd1"
"5073","Shld2"
"5074","Comt"
"5075","Abcb10"
"5076","Dip2b"
"5077","Csrp2"
"5078","Zfand1"
"5079","Tmem131l"
"5080","Prkacb"
"5081","Fam170b"
"5082","Abcb8"
"5083","Nphp4"
"5084","Rell1"
"5085","Naa40"
"5086","Dtwd2"
"5087","Cyp4f17"
"5088","Dnmt3b"
"5089","Tlcd2"
"5090","Thtpa"
"5091","Entpd5"
"5092","Gm10658"
"5093","Mir8101"
"5094","Sco2"
"5095","Phactr2"
"5096","Ttc30a2"
"5097","Jmy"
"5098","Sh2d5"
"5099","Col23a1"
"5100","Kiz"
"5101","Cd93"
"5102","Plxnc1"
"5103","Smpd2"
"5104","Ulk1"
"5105","Ypel1"
"5106","Ccdc88c"
"5107","Slc25a15"
"5108","Rmnd5a"
"5109","Plppr3"
"5110","Mtr"
"5111","Rpp40"
"5112","Map3k1"
"5113","Gm10638"
"5114","Phka2"
"5115","Nr2c2"
"5116","Inpp5j"
"5117","Zbtb38"
"5118","Bag4"
"5119","Ttyh2"
"5120","Pgp"
"5121","Fli1"
"5122","Manba"
"5123","Acot6"
"5124","Cpt1c"
"5125","Arhgap6"
"5126","Mef2b"
"5127","Paics"
"5128","Kpna2"
"5129","Fam169a"
"5130","Fdps"
"5131","Gigyf1"
"5132","Myom1"
"5133","Speg"
"5134","Ceacam2"
"5135","Pvt1"
"5136","Zmynd19"
"5137","Bcl2l12"
"5138","Fgfrl1"
"5139","Mturn"
"5140","Sash3"
"5141","Mknk2"
"5142","Prkra"
"5143","Snora34"
"5144","Ppp1r3e"
"5145","Mink1"
"5146","Rps2-ps11"
"5147","Ankrd23"
"5148","Zfp101"
"5149","Colec12"
"5150","Slc43a3"
"5151","Limk1"
"5152","Arfgef3"
"5153","Pdlim2"
