"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"398","Prm1",164.700438224234,5.16223096586214,1.36371381729565,3.7854210321776,0.000153448557082817,0.00912497487507041
"399","Proser1",2370.37399046184,-0.426170806666504,0.101781146194212,-4.18712917472272,2.82505058043982e-05,0.00220894912406731
"400","Prpf40a",9793.61151881058,0.309498067576181,0.0870183623007929,3.55669837253833,0.000375544923744073,0.0180644973136056
"401","Prr18",20.9855952391918,-1.77748056070722,0.461585007422975,-3.85081952863001,0.000117723227451427,0.00748447748621584
"402","Prss41",8.09640024453008,-7.1728468083583,1.35967147075821,-5.27542642661939,1.32447741643963e-07,2.02810604392319e-05
"403","Prss46",336.812295168208,5.15021711672448,1.34525689328348,3.82842648302952,0.000128965140961768,0.00803299818702537
"404","Psmb4",14304.2084560609,0.787331224726622,0.139569932287271,5.64112349862068,1.68944125403063e-08,2.92863047573705e-06
"405","Pstpip1",7260.69689519493,0.493815360350442,0.139709351721742,3.5345905930046,0.000408407408441384,0.0192917381236772
"406","Ptx3",1864.26617963005,2.82235083092869,0.742140028733954,3.8029896268275,0.000142960343918987,0.00870568425451929
"407","Qk",15881.8807821713,0.356926758165242,0.0974144038640435,3.66400392557334,0.000248302976190367,0.013498719489639
"408","Qpct",941.254779675806,1.92988883527617,0.309525018289348,6.23500111862389,4.51774863577994e-10,9.87349766064777e-08
"409","Rab17",11.0674021434773,-4.72773565179186,1.29639843687418,-3.64682301159755,0.000265502664570039,0.0143067784793973
"410","Rab44",49.9215549353063,1.59648398331056,0.454037745414962,3.51619220963992,0.000437783926222064,0.0201611018654898
"411","Rab4b",3414.80005139823,-0.254648472412867,0.0723198846160374,-3.52114046869479,0.000429694927606675,0.0199889728981586
"412","Rad9a",3076.56756648601,-0.426922507364382,0.113796171554813,-3.75164209420474,0.000175680138327542,0.0102480080691066
"413","Ramac",1462.44462228698,0.659595442072787,0.153043240454902,4.30986327858861,1.63355507532163e-05,0.00138965622727014
"414","Rbm14",3547.82921522578,-0.636621215462965,0.164883488699788,-3.86103678714667,0.000112906900617182,0.00720369548208585
"415","Rbm28",2165.55031929149,0.364421459147389,0.0912723749613341,3.99268080075454,6.53304853870332e-05,0.00451296116160427
"416","Rcan1",8474.45230875744,-0.854587318463506,0.260537480120076,-3.28009358987292,0.00103772655978492,0.0379845130200158
"417","Rfx1",2001.71364668343,-0.409856299474734,0.100166553032193,-4.09174806427658,4.28133637453488e-05,0.00313424525426607
"418","Rgs16",1027.56634688628,1.93770440935102,0.609947001275221,3.17684061943061,0.00148888834762488,0.048268848885617
"419","Rnps1",4921.59320945538,0.699261056878683,0.119051024521278,5.87362485699316,4.26367629715522e-09,8.07680948043578e-07
"420","Rnps1-ps",1187.25486544435,-4.53816703714291,0.526690926974291,-8.61637595166782,6.9106591144616e-18,2.64548669225483e-15
"421","Rpap1",2183.03494531074,-0.39888648906481,0.119206814768537,-3.34617185971562,0.000819355949239427,0.0318975965408358
"422","Rpl19-ps11",1048.29741551174,0.407624366522169,0.120828428558773,3.37357997107357,0.000741974904207298,0.0299643711314486
"423","Rpl19-ps9",57.804722209109,0.681541073196486,0.206952823426357,3.29321949762628,0.000990471173572646,0.0367674905341361
"424","Rpl27",12102.0366741528,-0.253950468405747,0.0660235145559641,-3.8463639827972,0.000119883632387474,0.00751829947139878
"425","Rpl34-ps1",215.124359745962,-2.1519200279666,0.194781668670193,-11.0478570322255,2.2451013311691e-28,1.37512456534107e-25
"426","Rpl34-ps2",26.7970707728564,-5.89105800044891,0.921309918797584,-6.39421966512357,1.61369307153048e-10,3.61605002309421e-08
"427","Rpl36a-ps3",1055.40825290837,0.432088707930367,0.131690670786028,3.2810882149156,0.00103407396965735,0.0379845130200158
"428","Rpl3l",13.9727479220978,-8.22460071313749,1.95219963383679,-4.21299162779429,2.52010407892981e-05,0.0020133440195798
"429","Rps13-ps5",217.890773236537,0.55702052877534,0.168039009952604,3.3148286753918,0.000916993074124796,0.0349579828569359
"430","Rps2-ps10",2345.02268764953,-1.6482208911423,0.158593811428361,-10.3927188349769,2.67613802726995e-25,1.53668863284641e-22
